"","Sample","Area","Feret","Perim.","Major","Minor","Width","Height","Min","Max","AR","Circ.","Round","Solidity","Ellipse","PMAJ","Struct","PA","Rect","Region","Study_Area","Probe","Sample_Num","Depths_CMBS","depth_upper_cmbs","depth_lower_cmbs","Interval_cm","Raw_Mass_g","Notes"
"26","SP_SS_1A_01",41551.066,303.511,896.114,296.084,178.681,287.356,201.149,1,68,1.657,0.65,0.603,0.902,0.680520655608299,3.02655327542184,34.5,0.021566570638645,0.718859510261628,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"27","SP_SS_1A_01",22592.153,216.034,655.313,193.102,148.964,189.655,183.908,10,86,1.296,0.661,0.771,0.898,0.762309591235202,3.39361063065116,48,0.0290062217620428,0.647728046445997,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"28","SP_SS_1A_01",12881.491,177.045,489.97,152.645,107.447,143.678,132.184,0,72,1.421,0.674,0.704,0.87,0.720813635264131,3.20986602902159,36,0.038036745901542,0.67826119480354,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"29","SP_SS_1A_01",13409.962,207.216,602.602,209.609,81.457,155.172,183.908,1,104,2.573,0.464,0.389,0.834,0.646477709444941,2.87488609744811,52.5,0.0449368909471928,0.469908788983655,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"30","SP_SS_1A_01",16547.761,227.357,588.897,216.658,97.246,218.391,137.931,1,70,2.228,0.6,0.449,0.859,0.611153562591054,2.71809487764126,35.5,0.0355877148576173,0.549341764279775,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"31","SP_SS_1A_01",14334.787,199.501,545.469,190.027,96.047,137.931,172.414,1,81,1.978,0.605,0.505,0.886,0.645227819698693,2.87048156314629,41,0.03805211755152,0.602777220711821,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"32","SP_SS_1A_01",24111.509,221.842,723.7,212.518,144.457,218.391,183.908,0,74,1.471,0.579,0.68,0.886,0.765252123937063,3.40535860491817,37,0.0300147120613646,0.600328598541564,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"33","SP_SS_1A_01",14301.758,172.892,528.059,145.281,125.341,143.678,166.667,1,96,1.159,0.645,0.863,0.855,0.815686071644409,3.63474232693883,48.5,0.0369226636333799,0.597240888509356,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"34","SP_SS_1A_01",48421.194,327.637,952.191,304.35,202.569,258.621,281.609,0,80,1.502,0.671,0.666,0.921,0.703414858144225,3.1286052242484,40,0.0196647567178951,0.664852302752858,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"35","SP_SS_1A_01",19024.971,209.199,565.091,201.407,120.27,201.149,132.184,0,64,1.675,0.749,0.597,0.911,0.630574050800095,2.80571678243557,32,0.0297025945532322,0.715528992709263,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"36","SP_SS_1A_01",29131.987,250.38,745.295,216.613,171.236,201.149,247.126,0,54,1.265,0.659,0.791,0.888,0.773014778742193,3.44067530572957,27,0.0255833905184703,0.586048812030474,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"37","SP_SS_1A_01",277744.762,780.467,2609.038,719.256,491.668,724.138,557.471,0,95,1.463,0.513,0.684,0.917,0.816066899031908,3.62741221484423,47.5,0.0093936532995715,0.688021895044166,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"38","SP_SS_1A_01",25201.481,293.047,731.828,292.103,109.85,247.126,212.644,8,65,2.659,0.591,0.376,0.872,0.563545192116036,2.50537652814247,36.5,0.0290390870282584,0.479572741989584,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"39","SP_SS_1A_01",38545.384,311.089,1017.452,302.997,161.974,304.598,235.632,0,91,1.871,0.468,0.535,0.847,0.755140840141746,3.35796063987432,45.5,0.0263962086874008,0.537045472541679,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"40","SP_SS_1A_01",37785.707,373.563,1236.082,372.81,129.048,344.828,241.379,4,89,2.889,0.311,0.346,0.803,0.745921858013785,3.31558166358199,46.5,0.0327129514871854,0.453968318726556,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"41","SP_SS_1A_01",76364.121,410.628,1573.26,379.911,255.928,275.862,408.046,1,119,1.484,0.388,0.674,0.866,0.931255950366809,4.14112779045619,60,0.0206020835360627,0.678403924631051,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"42","SP_SS_1A_01",10470.34,141.944,459.671,125.288,106.405,137.931,126.437,1,89,1.177,0.623,0.849,0.811,0.823011228328838,3.66891482025413,45,0.0439022037488754,0.60037792716923,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"43","SP_SS_1A_01",15722.025,275.443,733.223,238.248,84.021,166.667,258.621,0,87,2.836,0.367,0.353,0.746,0.692182723277718,3.07756203619758,43.5,0.0466366768911766,0.364749812799724,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"44","SP_SS_1A_01",18562.559,219.973,578.797,219.483,107.683,166.667,201.149,0,64,2.038,0.696,0.491,0.892,0.592892088235644,2.63709262220764,32,0.0311808840580655,0.553694680310305,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"45","SP_SS_1A_01",25663.893,305.464,804.738,311.653,104.848,275.862,206.897,5,97,2.972,0.498,0.336,0.826,0.58087681938289,2.58216028724254,51,0.0313568171438371,0.449651930104877,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"46","SP_SS_1A_01",45415.513,312.255,898.086,293.114,197.278,310.345,206.897,13,112,1.486,0.708,0.673,0.926,0.688840156234702,3.0639478155257,62.5,0.0197748729602592,0.707302638138263,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"47","SP_SS_1A_01",228497.831,657.412,3098.093,582.711,499.274,637.931,632.184,0,89,1.167,0.299,0.857,0.816,1.19579657967159,5.31668871876453,44.5,0.0135585225752099,0.566584741936731,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"48","SP_SS_1A_01",16217.467,201.149,816.471,175.222,117.843,183.908,149.425,1,77,1.487,0.306,0.673,0.802,1.04677996801839,4.65963748844323,39,0.0503451617937622,0.590145550330431,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"49","SP_SS_1A_01",21535.21,183.998,576.586,170.933,160.41,166.667,166.667,0,68,1.066,0.814,0.938,0.929,0.757154329495359,3.37316960446491,34,0.0267741062195354,0.775264458939063,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"50","SP_SS_1A_01",56843.707,439.533,1287.397,417.446,173.377,304.598,413.793,5,79,2.408,0.431,0.415,0.761,0.693795342704443,3.08398451536247,42,0.0226480127342856,0.45099549655529,"Spain","Son Servera","1A","1","20-22",20,22,2,2.768,""
"51","SP_SS_1A_02",39437.18,257.34,819.021,240.184,209.061,247.126,235.632,11,84,1.149,0.739,0.87,0.907,0.766126669027239,3.40997318722313,47.5,0.0207677374497872,0.6772564401102,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"52","SP_SS_1A_02",43532.833,378.177,1068.767,319.495,173.485,310.345,247.126,0,57,1.842,0.479,0.543,0.817,0.752290123260473,3.34517598084477,28.5,0.0245508258100271,0.567614835993731,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"53","SP_SS_1A_02",36398.469,253.135,830.515,230.728,200.86,241.379,229.885,5,61,1.149,0.663,0.871,0.87,0.808657357778536,3.59954145140598,33,0.0228173058597602,0.655953416549679,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"54","SP_SS_1A_02",11130.929,158.124,498.098,120.675,117.442,137.931,149.425,1,58,1.028,0.564,0.973,0.844,0.925312467785131,4.12759892272633,29.5,0.0447490052267875,0.540065286430074,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"55","SP_SS_1A_02",16283.526,182.556,535.947,165.08,125.593,137.931,166.667,0,79,1.314,0.712,0.761,0.901,0.729061308183902,3.24658953234795,39.5,0.032913448843942,0.708332141419107,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"56","SP_SS_1A_02",10173.075,182.647,664.018,159.396,81.262,114.943,178.161,0,68,1.962,0.29,0.51,0.691,0.936147211029199,4.16583854049035,34,0.0652721030760119,0.496771962595083,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"57","SP_SS_1A_02",79799.185,449.967,1312.119,433.499,234.38,419.54,264.368,0,133,1.85,0.582,0.541,0.914,0.680847099044173,3.02680975042618,66.5,0.0164427619154256,0.719475809470196,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"58","SP_SS_1A_02",75835.649,377.04,1149.805,335.359,287.921,316.092,316.092,0,161,1.165,0.721,0.859,0.927,0.770715605366118,3.42857952224333,80.5,0.0151618007515173,0.759008079734493,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"59","SP_SS_1A_02",45448.542,311.036,1009.085,300.642,192.477,298.851,235.632,0,89,1.562,0.561,0.64,0.866,0.754659950286968,3.35643389812468,44.5,0.0222028024573374,0.645402989395606,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"60","SP_SS_1A_02",39305.062,315.045,889.381,304.998,164.082,212.644,310.345,1,61,1.859,0.624,0.538,0.891,0.655757555034962,2.91602240014689,31,0.022627645263605,0.595594391853745,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"61","SP_SS_1A_02",19619.502,236.751,657.862,228.015,109.556,132.184,235.632,0,51,2.081,0.57,0.48,0.827,0.648708244458651,2.88516983531785,25.5,0.0335310243858381,0.629904658477938,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"62","SP_SS_1A_02",64539.572,333.779,1049.145,305.396,269.074,298.851,333.333,0,66,1.135,0.737,0.881,0.923,0.772114544579099,3.43535933673002,33,0.0162558406801954,0.647877737129572,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"63","SP_SS_1A_02",25102.393,260.909,699.895,241.026,132.605,166.667,258.621,0,55,1.818,0.644,0.55,0.865,0.652843416601062,2.90381535601968,27.5,0.0278816047537779,0.58237365400291,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"64","SP_SS_1A_02",18793.765,218.088,587.502,202.551,118.138,143.678,212.644,0,66,1.715,0.684,0.583,0.878,0.651907090768261,2.90051394463617,33,0.0312604738858872,0.615134924574975,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"65","SP_SS_1A_02",26522.66,265.925,907.609,208.645,161.852,264.368,212.644,1,74,1.289,0.405,0.776,0.783,0.977282447684184,4.35001557669726,37.5,0.0342201347828612,0.471796874384787,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"66","SP_SS_1A_02",16679.879,188.257,603.758,154.336,137.605,160.92,172.414,0,87,1.122,0.575,0.892,0.815,0.877970543224564,3.91197128343355,43.5,0.0361967853603734,0.601188056849251,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"67","SP_SS_1A_02",35572.733,328.392,853.265,320.168,141.465,195.402,304.598,0,93,2.263,0.614,0.442,0.907,0.599434412992211,2.66505397166488,46.5,0.0239864898769515,0.597669619759823,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"68","SP_SS_1A_02",25663.893,217.254,624.774,216.748,150.757,201.149,195.402,0,77,1.438,0.826,0.696,0.932,0.647749777966857,2.88249026519276,38.5,0.0243444749399477,0.652943576158684,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"69","SP_SS_1A_02",38644.473,278.78,885.437,255.004,192.953,275.862,212.644,9,89,1.322,0.619,0.757,0.885,0.780373335296365,3.47224749415695,49,0.0229123838744029,0.65878298774742,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"70","SP_SS_1A_02",482593.497,910.19,3782.789,867.892,707.988,833.333,844.828,0,120,1.226,0.424,0.816,0.94,0.980567635548291,4.35859415687666,60,0.0078384582956782,0.685479681124408,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"71","SP_SS_1A_02",19124.06,236.262,706.051,223.882,108.76,137.931,235.632,0,84,2.058,0.482,0.486,0.821,0.709057338700914,3.15367470363852,42,0.0369195139525812,0.588415281720511,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"72","SP_SS_1A_02",19157.089,185.072,701.867,165.854,147.067,155.172,172.414,0,71,1.128,0.489,0.887,0.883,0.949961783648214,4.2318364344544,35.5,0.0366374557220045,0.716050465720752,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"73","SP_SS_1A_02",19982.826,227.357,743.322,190.726,133.4,155.172,218.391,1,72,1.43,0.454,0.699,0.853,0.875603214324668,3.89732915281608,36.5,0.0371980419586299,0.589669699802103,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"74","SP_SS_1A_02",37620.559,319.573,835.854,283.84,168.757,252.874,229.885,0,162,1.682,0.677,0.595,0.906,0.662121334069109,2.94480693348365,81,0.0222180111677766,0.647158160041634,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"75","SP_SS_1A_02",192330.568,626.674,2475.53,529.871,462.155,505.747,614.943,0,101,1.147,0.394,0.872,0.904,1.05069345561991,4.67194845537876,50.5,0.0128712249214592,0.618415173113269,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"76","SP_SS_1A_02",29462.282,271.821,891.353,240.927,155.701,183.908,264.368,1,70,1.547,0.466,0.646,0.807,0.831606155532225,3.69968081618083,35.5,0.0302540380273327,0.605978024667507,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"77","SP_SS_1A_02",5020.479,132.683,358.772,124.308,51.423,74.713,126.437,1,62,2.417,0.49,0.414,0.804,0.648534621834058,2.88615374714419,31.5,0.0714617071398964,0.53146515643527,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"78","SP_SS_1A_02",24739.068,218.466,693.74,182.454,172.64,172.414,189.655,3,72,1.057,0.646,0.946,0.901,0.853601668576971,3.80227344974624,37.5,0.0280422851822874,0.756565459472692,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"79","SP_SS_1A_02",49907.52,313.732,1141.916,297.585,213.533,247.126,298.851,3,78,1.394,0.481,0.718,0.885,0.862651306225753,3.83727674445957,40.5,0.0228806400318028,0.67576055270994,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"80","SP_SS_1A_02",21964.594,274,747.267,236.426,118.287,137.931,270.115,0,70,1.999,0.494,0.5,0.832,0.710651485115924,3.16068029742922,35,0.0340214346780095,0.589539071546699,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"81","SP_SS_1A_02",58495.181,392.239,1098.25,363.914,204.659,218.391,385.057,0,129,1.778,0.609,0.562,0.878,0.678738154832372,3.01788334606528,64.5,0.01877505088838,0.695601210868717,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"82","SP_SS_1A_02",68866.432,431.991,1176.737,397.877,220.378,367.816,287.356,0,78,1.805,0.625,0.554,0.912,0.665217435057361,2.95753964164805,39,0.0170872363476011,0.651563422401706,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"83","SP_SS_1A_02",20907.651,195.149,740.533,177.452,150.015,172.414,189.655,4,98,1.183,0.479,0.845,0.882,0.937058299861197,4.1731454139711,51,0.0354192348054786,0.639393795486139,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"84","SP_SS_1A_02",88684.111,467.782,1352.757,439.701,256.802,287.356,419.54,0,64,1.712,0.609,0.584,0.885,0.692004994869188,3.07653837494115,32,0.0152536568811069,0.735617704952038,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"85","SP_SS_1A_02",27744.75,231.674,733.8,209.962,168.248,212.644,206.897,3,87,1.248,0.647,0.801,0.909,0.785136133172506,3.49491812804222,45,0.0264482469656421,0.630628348090903,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"86","SP_SS_1A_02",49544.196,384.542,1246.181,370.331,170.339,379.31,212.644,0,63,2.174,0.401,0.46,0.756,0.756931623585803,3.36504640443279,31.5,0.0251529159944386,0.614250274965052,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"87","SP_SS_1A_02",15755.054,202.459,586.108,193.166,103.848,109.195,201.149,0,114,1.86,0.576,0.538,0.874,0.681990897071396,3.03421927254279,57,0.0372012688753717,0.717297414735512,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"88","SP_SS_1A_02",19850.708,225.314,831.91,193.832,130.395,178.161,178.161,0,63,1.487,0.36,0.673,0.849,0.964347727715007,4.29191258409344,31.5,0.0419083289119965,0.625389690499091,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"89","SP_SS_1A_02",13839.345,175.075,502.859,158.947,110.86,172.414,120.69,0,63,1.434,0.688,0.697,0.891,0.710523188454668,3.16368978338692,31.5,0.0363354624080836,0.665076681400898,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"90","SP_SS_1A_02",30155.901,348.496,858.603,353.789,108.527,137.931,339.08,0,104,3.26,0.514,0.307,0.856,0.546002972741307,2.42687873280402,52,0.0284721388361104,0.644775088202148,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"91","SP_SS_1A_02",19322.236,222.065,609.096,216.281,113.749,218.391,132.184,0,69,1.901,0.654,0.526,0.864,0.63310407808264,2.81622518852789,34.5,0.0315230597535399,0.669335339541778,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"92","SP_SS_1A_02",21370.063,234.015,708.023,211.095,128.896,183.908,218.391,0,87,1.638,0.536,0.611,0.807,0.753836813294012,3.35404912480163,43.5,0.0331315354568679,0.532072047897746,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"93","SP_SS_1A_02",13509.051,170.584,476.504,151.295,113.687,149.425,132.184,1,70,1.331,0.748,0.751,0.889,0.707133291689017,3.14950262731749,35.5,0.0352729440432196,0.683947374738997,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"94","SP_SS_1A_02",23682.126,271.821,737.505,269.74,111.786,264.368,114.943,1,85,2.413,0.547,0.414,0.901,0.614923913056805,2.73413286868837,43,0.0311418408972235,0.779344139464795,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"95","SP_SS_1A_02",46043.073,378.875,1090.939,338.881,172.993,206.897,356.322,0,87,1.959,0.486,0.51,0.859,0.724038262188773,3.21923920196175,43.5,0.0236938789902229,0.624550371090622,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"96","SP_SS_1A_02",22922.448,218.844,720.912,189.055,154.377,178.161,201.149,1,86,1.225,0.554,0.817,0.847,0.856432870244384,3.8132395334691,43.5,0.0314500440790617,0.639632432760895,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"97","SP_SS_1A_02",15127.494,181.74,544.892,151.868,126.827,160.92,166.667,0,65,1.197,0.64,0.835,0.825,0.805357075423584,3.58793162483209,32.5,0.0360199779289286,0.564036679532905,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
"98","SP_SS_1A_02",22195.8,207.693,656.707,186.114,151.846,178.161,201.149,0,69,1.226,0.647,0.816,0.876,0.792460992753634,3.52852015431402,34.5,0.0295869939357897,0.619355906100181,"Spain","Son Servera","1A","2","22-24",22,24,2,4.522,""
